id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
128560,978836,2015,2015-05-07T09:23:00Z,2015-05-06T00:00:00Z,2015-05-06T00:00:00Z,Addressing health needs in the earthquake affected population,2015-05-07T08:01:28Z,Standard,f,USD,Traditional aid,,paid,2015-07-03,1,internal,single,4762,37,Central Emergency Response Fund,2015,486,4398,7,156,NPL,41777,37,Nepal Earthquake Flash Appeal 2015,World Health Organization,Health,Nepal,Addressing health needs in the earthquake affected population,2015,Primary,World Health Organization,From CERF,2015-05-07T08:01:28.000Z,,"","","",629,NEPAL - Earthquake - April 2015,15-RR-WHO-018:npl-15-15/h/80126/122,"","",,"","",unearmarked,"","",,"",1986,HEALTH,"","",2015-05-06,Incoming,Incoming,FALSE,FALSE
128561,499690,2015,2015-05-07T09:25:00Z,2015-05-13T00:00:00Z,2015-05-06T00:00:00Z,Addressing health needs in the earthquake affected population,2015-05-07T08:01:28Z,Standard,f,USD,Traditional aid,,paid,2015-05-21,1,internal,single,4762,37,Central Emergency Response Fund,2015,486,4293,7,156,NPL,41666,37,Nepal Earthquake Flash Appeal 2015,United Nations Population Fund,Health,Nepal,Ensuring lifesaving sexual reproductive health services (SRH) in earthquake affected districts,2015,Primary,United Nations Population Fund,From CERF,2015-05-07T08:01:28.000Z,,"","","",629,NEPAL - Earthquake - April 2015,15-RR-FPA-016:npl-15-15/h/80077/6491,"","",,"","",unearmarked,"","",,"",1986,HEALTH,"","",2015-05-06,Incoming,Incoming,FALSE,FALSE
128421,108342,2015,2015-05-05T11:33:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"Humanitarian flight from Dubai: Dispatch to Kathmandu of blankets, tarpaulins, tents, water purification unit and water storage and distribution to assist earthquake –affected people in Nepal.",2015-05-05T11:01:23Z,Standard,t,EUR,Traditional aid,,commitment,2015-05-05,1,incoming,single,3774,37,"Italy, Government of",2015,"",4861,4,156,NPL,,37,"","Nepal, Government of",Emergency Shelter and NFI,Nepal,"",2015,Primary,"Italy, Government of",From EDRIS,2015-05-05T11:01:23.000Z,100000,110,ITA,Italy,629,NEPAL - Earthquake - April 2015,[EDRIS:70819],"","",0.923,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128400,200000,2015,2015-05-04T17:25:00Z,2015-06-12T00:00:00Z,2015-06-12T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4851),2015-05-02T06:00:54Z,Standard,t,JPY,Traditional aid,152906,paid,2015-06-29,1,incoming,single,4537,37,"Japan, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2015-05-02T06:00:54.000Z,23809250,112,JPN,Japan,629,NEPAL - Earthquake - April 2015,[OCT 4851];[HK/OCHA/208],"","",119.0462,"","","","","",,"",1991,COORDINATION,"","",2015-06-12,Incoming,Incoming,FALSE,FALSE
128479,200000,2015,2015-05-06T11:02:00Z,2015-05-18T00:00:00Z,2015-05-18T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal  (OCT4853),2015-05-06T06:01:28Z,Standard,t,USD,Traditional aid,,paid,2015-05-21,1,incoming,single,2929,37,"Korea, Republic of, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2015-05-06T06:01:28.000Z,,119,KOR,"Korea, Republic of",629,NEPAL - Earthquake - April 2015,[OCT 4853];[KGV/97/2015],"","",,"","","","","",,"",1991,COORDINATION,"","",2015-05-18,Incoming,Incoming,FALSE,FALSE
128389,762777,2015,2015-05-04T15:19:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,Emergency Food Assistance to Earthquake Affected Populations,2015-05-04T15:19:00Z,Standard,t,AUD,Traditional aid,,paid,2015-07-03,1,incoming,single,4391,37,"Australia, Government of",2015,486,3049,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,"",Nepal,"",2015,Primary,"Australia, Government of",Other,2015-05-04T15:19:00.000Z,1000000,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.310999,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128390,1204819,2015,2015-05-04T15:20:00Z,2015-05-12T00:00:00Z,2015-05-12T00:00:00Z,"Emergency relief for water, sanitation, child and maternal health and shelter (World Vision, Save the Children, Caritas, Care, Plan, Oxfam)",2015-05-04T15:20:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-05-12,1,incoming,single,4391,37,"Australia, Government of",2015,"",4319,"",156,NPL,,37,"",NGOs (details not yet provided),"",Nepal,"",2015,Primary,"Australia, Government of",Other,2015-05-04T15:20:00.000Z,1500000,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.245,"","","","","",,"","","","","",2015-05-12,Incoming,,FALSE,FALSE
128391,401606,2015,2015-05-04T15:21:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,Emergency Supplies,2015-05-04T15:21:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-05-12,1,incoming,single,4391,37,"Australia, Government of",2015,"",3824,26480,156,NPL,,37,"",RedR,Coordination and support services,Nepal,"",2015,Primary,"Australia, Government of",Other,2015-05-04T15:21:00.000Z,500000,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.245,"","","","","",,"","","","","",2015-05-01,Incoming,,FALSE,FALSE
128392,401606,2015,2015-05-04T15:22:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,life-saving humanitarian support to Nepal,2015-05-04T15:22:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-05-04,1,incoming,single,4391,37,"Australia, Government of",2015,"",117,26480,156,NPL,,37,"",Australian Red Cross,Coordination and support services,Nepal,"",2015,Primary,"Australia, Government of",Other,2015-05-04T15:22:00.000Z,500000,14,AUS,Australia,629,NEPAL - Earthquake - April 2015,"","","",1.245,"","","","","",,"","","","","",2015-05-01,Incoming,,FALSE,FALSE
128399,1000000,2015,2015-05-04T17:22:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4852),2015-05-02T06:00:55Z,Standard,t,USD,Traditional aid,,paid,2015-09-15,1,incoming,single,4859,37,"Morocco, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2015-05-02T06:00:55.000Z,,151,MAR,Morocco,629,NEPAL - Earthquake - April 2015,[OCT 4852];[NV/359/15],"","",,"","","","","",,"",1991,COORDINATION,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128386,1322401,2015,2015-05-04T15:10:00Z,2015-04-26T00:00:00Z,2015-04-26T00:00:00Z,NPL-15/0008/Health,2015-05-04T15:10:00Z,Standard,t,NOK,Traditional aid,152905,paid,2015-05-07,1,incoming,single,2930,37,"Norway, Government of",2015,486,4398,7,156,NPL,41777,37,Nepal Earthquake Flash Appeal 2015,World Health Organization,Health,Nepal,Addressing health needs in the earthquake affected population,2015,Primary,"Norway, Government of",Other,2015-05-04T15:10:00.000Z,10000000,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,NPL-15/0008,"","",7.562003,"","","","","",,"",1986,HEALTH,"","",2015-04-26,Incoming,Incoming,FALSE,FALSE
128424,396720,2015,2015-05-05T11:43:00Z,2015-05-13T00:00:00Z,2015-05-13T00:00:00Z,QZA-15/0215-1/Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4744),2015-05-05T06:01:31Z,Standard,t,NOK,Traditional aid,152905,paid,2015-09-28,1,incoming,single,2930,37,"Norway, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,"Norway, Government of",From OCT,2015-05-05T06:01:31.000Z,3000000,167,NOR,Norway,629,NEPAL - Earthquake - April 2015,[OCT 4744];[QZA-15/0215],"","",7.562008,"","","","","",,"",1991,COORDINATION,"","",2015-05-13,Incoming,Incoming,FALSE,FALSE
128422,0,2015,2015-05-05T11:38:00Z,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,"in kind - Humanitarian aid: food, medicines, cleaning agents, water purification agents, tents, sleeping bags",2015-05-05T11:38:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-07,1,incoming,single,86,37,"Poland, Government of",2015,"",4861,"",156,NPL,,37,"","Nepal, Government of","",Nepal,"",2015,Primary,"Poland, Government of",Other,2015-05-05T11:38:00.000Z,,178,POL,Poland,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-05-05,Incoming,,FALSE,FALSE
128397,500000,2015,2015-05-04T16:17:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,Safe Emergency Debris Removal and Management to prepare for shelter and recovery of earthquake affected communities in Nepal (USAID/OFDA),2015-05-04T16:17:00Z,Standard,t,USD,Traditional aid,,paid,2015-08-18,1,incoming,single,2933,37,"United States of America, Government of",2015,486,2986,2,156,NPL,41765,37,Nepal Earthquake Flash Appeal 2015,International Organization for Migration,Early Recovery,Nepal,Safe Emergency Debris Removal and Management to prepare for shelter and recovery of earthquake affected communities in Nepal,2015,Primary,"United States of America, Government of",Other,2015-05-04T16:17:00.000Z,,237,USA,United States,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"",1993,EARLY RECOVERY,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128398,21146289,2015,2015-05-04T17:15:00Z,2015-05-03T00:00:00Z,2015-05-03T00:00:00Z,Logistics support (DoD),2015-05-04T17:15:00Z,Standard,t,USD,Traditional aid,,commitment,2017-11-21,1,incoming,single,2933,37,"United States of America, Government of",2015,"","",8,156,NPL,,37,"","",Logistics,Nepal,"",2015,Primary,"United States of America, Government of",Other,2015-05-04T17:15:00.000Z,,237,USA,United States,629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-05-03,Incoming,,FALSE,FALSE
128401,500000,2015,2015-05-04T17:27:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4847) [USAID/OFDA],2015-05-02T06:00:54Z,Standard,t,USD,Traditional aid,,paid,2015-09-22,1,incoming,single,2933,37,"United States of America, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,"United States of America, Government of",From OCT,2015-05-02T06:00:54.000Z,,237,USA,United States,629,NEPAL - Earthquake - April 2015,[OCT 4847];[AID-OFDA-IO-15-00042],"","",,"","","","","",,"",1991,COORDINATION,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128403,209258,2015,2015-05-04T17:31:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4845),2015-05-02T06:00:54Z,Standard,t,CAD,Traditional aid,,paid,2015-05-19,1,incoming,single,2928,37,"Canada, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,"Canada, Government of",From OCT,2015-05-02T06:00:54.000Z,250000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,[OCT 4845];[D-002546; 7061594; 7344285 ],"","",1.194697,"","","","","",,"",1991,COORDINATION,"","",2015-05-01,Incoming,Incoming,FALSE,FALSE
128427,474308,2015,2015-05-05T15:04:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Shelter and NFIs (D002513),2015-05-05T15:04:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-07,1,incoming,single,2928,37,"Canada, Government of",2015,486,8528,4,156,NPL,41748,37,Nepal Earthquake Flash Appeal 2015,CARE Nepal,Emergency Shelter and NFI,Nepal,"Shelter assistance for 20,000 most vunerable earthquake-affected families",2015,Primary,"Canada, Government of",Other,2015-05-05T15:04:00.000Z,600000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002513,"","",1.265,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128428,481348,2015,2015-05-05T15:05:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Shelter and NFIs (D002514),2015-05-05T15:05:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-07,1,incoming,single,2928,37,"Canada, Government of",2015,486,2849,4,156,NPL,41677,37,Nepal Earthquake Flash Appeal 2015,Save the Children,Emergency Shelter and NFI,Nepal,Shelter support through NFIs and training,2015,Primary,"Canada, Government of",Other,2015-05-05T15:05:00.000Z,600000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002514,"","",1.2465,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128429,237154,2015,2015-05-05T15:06:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,"Earthquake Relief Response - WASH, Kathmandu Valley (D002515)",2015-05-05T15:06:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-07-02,1,incoming,single,2928,37,"Canada, Government of",2015,486,8582,11,156,NPL,41658,37,Nepal Earthquake Flash Appeal 2015,OXFAM GB,Water Sanitation Hygiene,Nepal,Oxfam WASH Earthquake Response,2015,Primary,OXFAM GB,Other,2015-05-05T15:06:00.000Z,300000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002515,"","",1.265,"","","","","",,"",1992,WASH,"","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128430,316206,2015,2015-05-05T15:07:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Shelter and NFIs (D002516),2015-05-05T15:07:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-07,1,incoming,single,2928,37,"Canada, Government of",2015,486,3158,4,156,NPL,41733,37,Nepal Earthquake Flash Appeal 2015,Centre canadien d'étude et de coopération internationale (CECI),Emergency Shelter and NFI,Nepal,Emergency and transitional shelter assistance to earthquake-affected populations,2015,Primary,"Canada, Government of",Other,2015-05-05T15:07:00.000Z,400000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002516,"","",1.265,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128431,474308,2015,2015-05-05T15:09:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Emergency response to the Nepal earthquake. (D002517),2015-05-05T15:09:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-05,1,incoming,single,2928,37,"Canada, Government of",2015,"",6280,"",156,NPL,,37,"",Global Medic,"",Nepal,"",2015,Primary,"Canada, Government of",Other,2015-05-05T15:09:00.000Z,600000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002517,"","",1.265,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128432,355731,2015,2015-05-05T15:11:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Emergency response to the Nepal earthquake. (D002518),2015-05-05T15:11:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-05,1,incoming,single,2928,37,"Canada, Government of",2015,486,1850,4,156,NPL,41635,37,Nepal Earthquake Flash Appeal 2015,World Vision International,Emergency Shelter and NFI,Nepal,"Emergency Shelter intervention for Earthquake affected communities in Sindupalchowk, Gorkha, Sindhuli, Lamjung, Kathmandu, Bakhtapur and Lalitpur Districts in Nepal",2015,Primary,"Canada, Government of",Other,2015-05-05T15:11:00.000Z,450000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002518,"","",1.265,"","","","","",,"",1990,SHELTER AND NFIs,"","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128434,600000,2015,2015-05-05T15:12:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Emergency response to the Nepal earthquake. (D002522),2015-05-05T15:12:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-05,1,incoming,single,2928,37,"Canada, Government of",2015,"",4393,"",156,NPL,,37,"",International Federation of Red Cross and Red Crescent Societies,"",Nepal,"",2015,Primary,"Canada, Government of",Other,2015-05-05T15:12:00.000Z,750000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002522,"","",1.25,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128435,790514,2015,2015-05-05T15:14:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Emergency response to the Nepal earthquake - Basic health care unit (D002519),2015-05-05T15:14:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-05-05,1,incoming,single,2928,37,"Canada, Government of",2015,"",2907,7,156,NPL,,37,"",Canadian Red Cross Society,Health,Nepal,"",2015,Primary,"Canada, Government of",Other,2015-05-05T15:14:00.000Z,1000000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002519,"","",1.265,"","","","","",,"","","","","",2015-04-27,Incoming,,FALSE,FALSE
128437,1042535,2015,2015-05-05T15:16:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Emergency response to the Nepal earthquake. (D002547),2015-05-05T15:16:00Z,Standard,t,CAD,Traditional aid,,paid,2015-05-15,1,incoming,single,2928,37,"Canada, Government of",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-05T15:16:00.000Z,1250000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002547,"","",1.199001,"","","","","",,"","","","","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128438,2085071,2015,2015-05-05T15:17:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Food assistance (D002548),2015-05-05T15:17:00Z,Standard,t,CAD,Traditional aid,,paid,2015-07-03,1,incoming,single,2928,37,"Canada, Government of",2015,486,3049,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,"",Nepal,"",2015,Primary,"Canada, Government of",Other,2015-05-05T15:17:00.000Z,2500000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002548,"","",1.199,"","","","","",,"","","","","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128440,834028,2015,2015-05-05T15:18:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,Humanitarian air services (D002549),2015-05-05T15:18:00Z,Standard,t,CAD,Traditional aid,,paid,2015-07-03,1,incoming,single,2928,37,"Canada, Government of",2015,486,3049,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,World Food Programme,"",Nepal,"",2015,Primary,World Food Programme,Other,2015-05-05T15:18:00.000Z,1000000,40,CAN,Canada,629,NEPAL - Earthquake - April 2015,D002549,"","",1.199001,"","","","","",,"","","","","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128402,544662,2015,2015-05-04T17:29:00Z,2015-07-23T00:00:00Z,2015-07-23T00:00:00Z,Strengthening Humanitarian Coordination and Advocacy in Nepal (OCT 4846),2015-05-02T06:00:54Z,Standard,t,EUR,Traditional aid,,paid,2016-05-26,1,incoming,single,4306,37,"Germany, Government of",2015,486,4396,26480,156,NPL,41784,37,Nepal Earthquake Flash Appeal 2015,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Nepal,Coordination response,2015,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2015-05-02T06:00:54.000Z,500000,83,DEU,Germany,629,NEPAL - Earthquake - April 2015,[OCT 4846];[Pol 320.25 NPL 08/15],"","",0.918001,"","","","","",,"",1991,COORDINATION,"","",2015-07-23,Incoming,Incoming,FALSE,FALSE
128621,3000000,2015,2015-05-08T11:07:00Z,2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,Support to earthquake affected (through ACT Alliance / Church of Sweden),2015-05-08T11:07:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-08,1,incoming,single,4543,37,Private (individuals & organizations),2015,"",8522,4,156,NPL,,37,"",ACT Alliance / Lutheran World Federation,Emergency Shelter and NFI,Nepal,"",2015,Primary,ACT Alliance / Lutheran World Federation,Other,2015-05-08T11:07:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-05-07,Incoming,,FALSE,FALSE
128689,3142337,2015,2015-05-11T12:03:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,to be allocated to specific projects,2015-05-11T12:03:00Z,Standard,t,AUD,Traditional aid,,paid,2015-12-22,1,incoming,single,3020,37,UNICEF National Committee/Australia,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:03:00.000Z,4103892,"","","",629,NEPAL - Earthquake - April 2015,"","","",1.306,"","","","","",,"","","","","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128691,142292,2015,2015-05-11T12:07:00Z,2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,to be allocated to specific projects,2015-05-11T12:07:00Z,Standard,t,CAD,Traditional aid,,paid,2015-05-11,1,incoming,single,5352,37,UNICEF National Committee/Canada,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:07:00.000Z,180000,"","","",629,NEPAL - Earthquake - April 2015,"","","",1.265004,"","","","","",,"","","","","",2015-04-27,Incoming,Incoming,FALSE,FALSE
128692,4246099,2015,2015-05-11T12:08:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:08:00Z,Standard,t,CAD,Traditional aid,,paid,2015-12-22,1,incoming,single,5352,37,UNICEF National Committee/Canada,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:08:00.000Z,5091073,"","","",629,NEPAL - Earthquake - April 2015,"","","",1.199,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128694,1378610,2015,2015-05-11T12:11:00Z,2015-04-28T00:00:00Z,2015-04-28T00:00:00Z,to be allocated to specific projects,2015-05-11T12:11:00Z,Standard,t,DKK,Traditional aid,,paid,2015-06-23,1,incoming,single,4335,37,UNICEF National Committee/Denmark,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:11:00.000Z,9500000,"","","",629,NEPAL - Earthquake - April 2015,"","","",6.890996,"","","","","",,"","","","","",2015-04-28,Incoming,Incoming,FALSE,FALSE
128696,663717,2015,2015-05-11T12:18:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,to be allocated to specific projects,2015-05-11T12:18:00Z,Standard,t,EUR,Traditional aid,,paid,2015-06-23,1,incoming,single,3016,37,UNICEF National Committee/Finland,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:18:00.000Z,600000,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.904004,"","","","","",,"","","","","",2015-04-29,Incoming,Incoming,FALSE,FALSE
128697,2500000,2015,2015-05-11T12:20:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:20:00Z,Standard,t,USD,Traditional aid,,paid,2015-06-02,1,incoming,single,3043,37,UNICEF National Committee/Korea (Republic of),2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:20:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128698,2547566,2015,2015-05-11T12:22:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:22:00Z,Standard,t,EUR,Traditional aid,,paid,2015-09-03,1,incoming,single,2919,37,UNICEF National Committee/Netherlands,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:22:00.000Z,2303000,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.904,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128705,3318584,2015,2015-05-11T12:30:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:30:00Z,Standard,t,EUR,Traditional aid,,paid,2015-06-02,1,incoming,single,4321,37,UNICEF National Committee/Sweden,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:30:00.000Z,3000000,"","","",629,NEPAL - Earthquake - April 2015,"","","",0.904,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128707,513536,2015,2015-05-11T12:34:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to be allocated to specific projects,2015-05-11T12:34:00Z,Standard,t,SEK,Traditional aid,,paid,2015-06-02,1,incoming,single,4321,37,UNICEF National Committee/Sweden,2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:34:00.000Z,4306000,"","","",629,NEPAL - Earthquake - April 2015,"","","",8.385001,"","","","","",,"","","","","",2015-04-30,Incoming,Incoming,FALSE,FALSE
128708,104081,2015,2015-05-11T12:38:00Z,2015-04-29T00:00:00Z,2015-04-29T00:00:00Z,to be allocated to specific projects (from UNICEF office/United Arab Emirates),2015-05-11T12:38:00Z,Standard,t,USD,Traditional aid,,paid,2015-10-08,1,incoming,single,"",37,"",2015,486,2915,"",156,NPL,,37,Nepal Earthquake Flash Appeal 2015,United Nations Children's Fund,"",Nepal,"",2015,Primary,United Nations Children's Fund,Other,2015-05-11T12:38:00.000Z,,"","","",629,NEPAL - Earthquake - April 2015,"","","",,"","","","","",,"","","","","",2015-04-29,Incoming,Incoming,FALSE,FALSE
